DISC_SCORE0,LV_AGE_DIFF0,CVD,DEGREE,INCOME0,CRPRESU0,MOD_PSTRESS,BMI0
1.0,0.0423669724842,0.0388551052943,-0.0275052187261,-0.14641584238,0.0776010198685,0.270196442912,0.176650223371
0.0423669724842,1.0,0.0570392721596,-0.25054930404,-0.14248300413,0.376715202258,0.0784242663578,0.469624042503
0.0388551052943,0.0570392721596,1.0,-0.0541963268506,-0.0474482000143,0.0640853803589,0.0486020266301,0.0665990678303
-0.0275052187261,-0.25054930404,-0.0541963268506,1.0,0.271795682828,-0.184676591685,-0.128398885233,-0.17047577667
-0.14641584238,-0.14248300413,-0.0474482000143,0.271795682828,1.0,-0.127536011461,-0.207343163687,-0.153721897134
0.0776010198685,0.376715202258,0.0640853803589,-0.184676591685,-0.127536011461,1.0,0.0710901705229,0.579801204264
0.270196442912,0.0784242663578,0.0486020266301,-0.128398885233,-0.207343163687,0.0710901705229,1.0,0.0833234338852
0.176650223371,0.469624042503,0.0665990678303,-0.17047577667,-0.153721897134,0.579801204264,0.0833234338852,1.0
