DISC_SCORE0,LV_AGE_DIFF0,CVD,DEGREE,INCOME0,CRPRESU0,MOD_PSTRESS
1.0,0.0522705852163,0.0251992666192,0.0757596676786,-0.0183605252454,0.0857557052135,0.157613669275
0.0522705852163,1.0,0.121433927038,-0.230742197876,-0.216533153545,0.397583261115,0.094711371195
0.0251992666192,0.121433927038,1.0,-0.0724755329661,-0.102337823719,0.0742047997003,0.0635548908318
0.0757596676786,-0.230742197876,-0.0724755329661,1.0,0.411696245792,-0.148958197184,-0.190183195073
-0.0183605252454,-0.216533153545,-0.102337823719,0.411696245792,1.0,-0.198748422158,-0.227584860764
0.0857557052135,0.397583261115,0.0742047997003,-0.148958197184,-0.198748422158,1.0,0.0587338745073
0.157613669275,0.094711371195,0.0635548908318,-0.190183195073,-0.227584860764,0.0587338745073,1.0
