DISC_SCORE0,CVDRISK0,CVD,DEGREE,INCOME0,CRPRESU0,MOD_PSTRESS,AGE0,BMI0
1.0,0.0377707576475,0.0388551052943,-0.0275052187261,-0.14641584238,0.0776010198685,0.270196442912,-0.0336411634995,0.176650223371
0.0377707576475,1.0,0.0591953226505,-0.188840447758,-0.0946013420738,0.354972327307,0.0451114721092,0.339064756317,0.428856451531
0.0388551052943,0.0591953226505,1.0,-0.0541963268506,-0.0474482000143,0.0640853803589,0.0486020266301,0.0104811227175,0.0665990678303
-0.0275052187261,-0.188840447758,-0.0541963268506,1.0,0.271795682828,-0.184676591685,-0.128398885233,0.0417844260327,-0.17047577667
-0.14641584238,-0.0946013420738,-0.0474482000143,0.271795682828,1.0,-0.127536011461,-0.207343163687,0.0567921804104,-0.153721897134
0.0776010198685,0.354972327307,0.0640853803589,-0.184676591685,-0.127536011461,1.0,0.0710901705229,0.0396107274993,0.579801204264
0.270196442912,0.0451114721092,0.0486020266301,-0.128398885233,-0.207343163687,0.0710901705229,1.0,-0.0463030236136,0.0833234338852
-0.0336411634995,0.339064756317,0.0104811227175,0.0417844260327,0.0567921804104,0.0396107274993,-0.0463030236136,1.0,0.0605426119241
0.176650223371,0.428856451531,0.0665990678303,-0.17047577667,-0.153721897134,0.579801204264,0.0833234338852,0.0605426119241,1.0
