DISC_SCORE0,LV_AGE_DIFF0,CVD,DEGREE,INCOME0,CRPRESU0,MOD_PSTRESS
1.0,0.0393731782126,0.0239974471057,0.0177061936777,-0.0472681298423,0.0479277694031,0.268666245085
0.0393731782126,1.0,0.162531451076,-0.115529117034,-0.118797213024,0.278406689788,0.106729735416
0.0239974471057,0.162531451076,1.0,-0.0835042782773,-0.151674839304,0.0349570871813,0.108743567625
0.0177061936777,-0.115529117034,-0.0835042782773,1.0,0.387075600663,-0.052186562118,-0.16861407448
-0.0472681298423,-0.118797213024,-0.151674839304,0.387075600663,1.0,-0.131619360771,-0.236133296073
0.0479277694031,0.278406689788,0.0349570871813,-0.052186562118,-0.131619360771,1.0,0.0490173784946
0.268666245085,0.106729735416,0.108743567625,-0.16861407448,-0.236133296073,0.0490173784946,1.0
